time,"[Clarity]Air Temp. in Vehicle (℃)","[Clarity]Air Temp. Outside Vehicle (℃)","[Clarity]Battery Capacity (LineB) (Ah)","[Clarity]Battery Capacity (total) (Ah)","[Clarity]HV Battery Voltage (LineA) (V)","[Clarity]HV Battery Voltage (LineB) (V)","[Clarity]HV Total Battery Current (A)","[Clarity]Individual Cell Max SOC (Line A) (%)","[Clarity]Individual Cell Max SOC (Line B) (%)","[Clarity]Individual Cell Min SOC (Line A) (%)","[Clarity]Individual Cell Min SOC (Line B) (%)","[Clarity]SOC (%)","Altitude (GPS) (feet)","Average speed (mph)","Average speed (GPS) (mph)","Distance travelled (miles)","Distance travelled (total) (miles)","EV Instant Energy Consumption (km/kWh)","EV Instant Energy Consumption [kWh/100km] (mi/kWh)","HV EV Battery Power (kW)","Speed (GPS) (mph)","Vehicle acceleration (g)","Vehicle speed (mph)",Latitude,Longtitude,
13:19:51.667,,,,,,,,,,,,,,,0,,,,,,0,,,39.56355886,-104.87568282,
13:19:51.670,,,,,,,,,,,,,5727.09149442383,,,,,,,,,,,39.56355886,-104.87568282,
13:19:51.681,,,,,,,,,,,,,5727.09149442383,,,,,,,,,,,39.56355886,-104.87568282,
13:19:51.690,,,,,,,,,,,,,5789.15876318186,,0.0188592649094532,,,,,,0.497593951752208,,,39.56355886,-104.87568282,
13:19:51.922,,,,,,,,,,,,,5810.69564390137,,,,,,,,,,,39.5628112,-104.876006,
13:19:51.923,,,,,,,,,,,,,5810.69564390137,,0.0136767946224749,,,,,,0,,,39.5628112,-104.876006,
13:19:52.681,,,,,,,,,,,,,5727.97017642578,,,,,,,,,,,39.56355908,-104.87568299,
13:19:53.683,,,,,,,,,,,,,5728.42673863281,,,,,,,,,,,39.56356165,-104.87568366,
13:19:54.620,,,,,,,,,,,,,,,,,,,,,,,0,39.56356165,-104.87568366,
13:19:54.712,,,,,,,,,,,,,5728.12556777344,,,,,,,,,,,39.56356424,-104.87568324,
13:19:55.045,13,1,,54.98,337.3,,1.26,91.01,,89.81,,93,,,,,,,,,,,,39.56356424,-104.87568324,
13:19:55.426,,,27.49,,,337,,,91.04,,89.82,,,,,,,,,0.42462,,,,39.56356424,-104.87568324,
13:19:55.550,,,,,,,,,,,,,,,,0,84.3981021622958,0,,,,,0,39.56356424,-104.87568324,
13:19:55.673,,,,,,,,,,,,,5729.63142207031,,,,,,,,,,,39.56356445,-104.87568442,
13:19:55.919,13,1,,54.98,337.3,,1.08,91,,89.81,,93,,,,,,,,,,,,39.56356445,-104.87568442,
13:19:56.223,,,27.49,,,337.5,,,91.04,,89.82,,,,,,,,,0.3645,,,,39.56356445,-104.87568442,
13:19:56.312,,,,,,,,,,,,,,0,,0,84.3981021622958,0,,,,,0,39.56356445,-104.87568442,
13:19:56.612,13,1,,54.98,337.7,,1.26,91,,89.8,,93,,,,,,,,,,,,39.56356445,-104.87568442,
13:19:56.696,,,,,,,,,,,,,5729.75237100586,,,,,,,,,,,39.56356566,-104.87568407,
13:19:56.699,,,,,,,,,,,,,5800.18167165087,,0.320253342794854,,,,,,0.374530773388546,,,39.56356566,-104.87568407,
13:19:56.911,,,27.49,,,337,,,91.04,,89.82,,,,,,,,,0.42462,,,,39.56356566,-104.87568407,
13:19:57.002,,,,,,,,,,,,,,0,,0,84.3981021622958,0,,,,,0,39.56356566,-104.87568407,
13:19:57.090,,,,,,,,,,,,,5810.69564390137,,,,,,,,,,,39.5628112,-104.876006,
13:19:57.311,13,1,,54.98,337,,1.26,91,,89.8,,93,,,,,,,,,,,,39.5628112,-104.876006,
13:19:57.671,,,,,,,,,,,,,5731.78527430664,,,,,,,,,,,39.56356831,-104.87568724,
13:19:57.672,,,,,,,,,,,,,5731.78527430664,,0.273014240002261,,,,,,0,,,39.56356831,-104.87568724,
13:19:57.682,,,,,,,,,,,,,5800.07447082589,,0.273234903941824,,,,,,0.421260633561214,,,39.56356831,-104.87568724,
13:19:57.694,,,27.49,,,337,,,91.04,,89.82,,,,,,,,,0.42462,,,,39.56356831,-104.87568724,
13:19:57.882,,,,,,,,,,,,,,0,,0,84.3981021622958,0,,,,0,0,39.56356831,-104.87568724,
13:19:58.184,13,1,,54.98,337.3,,1.16,91,,89.8,,93,,,,,,,,,,,,39.56356831,-104.87568724,
13:19:58.498,,,27.49,,,337.7,,,91.04,,89.82,,,,,,,,,0.391732,,,,39.56356831,-104.87568724,
13:19:58.600,,,,,,,,,,,,,,0,,0,84.3981021622958,0,,,,0,0,39.56356831,-104.87568724,
13:19:58.673,,,,,,,,,,,,,5732.05200275391,,0.23758618451255,,,,,,0,,,39.56356831,-104.87568724,
13:19:58.676,,,,,,,,,,,,,5732.05200275391,,0.237489196023984,,,,,,0,,,39.56357788,-104.87569261,
13:19:58.900,13,1,,54.98,337,,1.42,91,,89.8,,93,,,,,,,,,,,,39.56357788,-104.87569261,
13:19:59.208,,,27.49,,,337.3,,,91.04,,89.82,,,,,,,,,0.478966,,,,39.56357788,-104.87569261,
13:19:59.308,,,,,,,,,,,,,,0,,0,84.3981021622958,0,,,,0,0,39.56357788,-104.87569261,
13:19:59.679,,,,,,,,,,,,,5732.17535464844,,0.269779444112642,,,,,,0.514495356505738,,,39.56358097,-104.87569764,
13:19:59.682,,,,,,,,,,,,,5800.18167165087,,0.269828698493686,,,,,,0.408778344424349,,,39.56358097,-104.87569764,
13:19:59.687,13,1,,54.98,337.5,,1.08,91,,89.8,,93,,,,,,,,,,,,39.56358097,-104.87569764,
13:19:59.995,,,27.49,,,337.5,,,91.04,,89.82,,,,,,,,,0.3645,,,,39.56358097,-104.87569764,
13:20:00.086,,,,,,,,,,,,,,0,,0,84.3981021622958,0,,,,0,0,39.56358097,-104.87569764,
13:20:00.399,13,1,,54.98,337.7,,1.26,91,,89.8,,93,,,,,,,,,,,,39.56358097,-104.87569764,
13:20:00.669,,,,,,,,,,,,,5732.91066009766,,0.242046908938898,,,,,,0,,,39.56358097,-104.87569764,
13:20:00.678,,,,,,,,,,,,,5732.91066009766,,0.241832357491292,,,,,,0,,,39.56358837,-104.87570292,
13:20:00.702,,,27.49,,,337.3,,,91.04,,89.82,,,,,,,,,0.424998,,,,39.56358837,-104.87570292,
13:20:00.808,,,,,,,,,,,,,,0,,0,84.3981021622958,0,,,,0,0,39.56358837,-104.87570292,
13:20:01.132,13,1,,54.98,337.5,,1.16,91,,89.8,,93,,,,,,,,,,,,39.56358837,-104.87570292,
13:20:01.628,,,27.49,,,337.3,,,91.04,,89.82,,,,,,,,,0.391268,,,,39.56358837,-104.87570292,
13:20:01.691,,,,,,,,,,,,,5733.28872564453,,0.257228171720354,,,,,,0.403135609609704,,,39.56359143,-104.87570525,
13:20:01.767,,,,,,,,,,,,,,0,,0,84.3981021622958,0,,,,0,0,39.56359143,-104.87570525,
13:20:02.140,13,1,,54.98,337.3,,1.26,91,,89.8,,93,,,,,,,,,,,,39.56359143,-104.87570525,
13:20:02.432,,,27.49,,,337.3,,,91.04,,89.82,,,,,,,,,0.424998,,,,39.56359143,-104.87570525,
13:20:02.551,,,,,,,,,,,,,,0,,0,84.3981021622958,0,,,,0,0,39.56359143,-104.87570525,
13:20:02.688,,,,,,,,,,,,,5731.79728910156,,0.285068811838249,,,,,,0.581603414601058,,,39.56359583,-104.875705,
13:20:02.859,13,1,,54.98,337.5,,1.16,91,,89.8,,93,,,,,,,,,,,,39.56359583,-104.875705,
13:20:03.094,,,,,,,,,,,,,5810.69564390137,,,,,,,,,,,39.5628112,-104.876006,
13:20:03.147,,,27.49,,,337.5,,,91.04,,89.82,,,,,,,,,0.3915,,,,39.5628112,-104.876006,
13:20:03.370,,,,,,,,,,,,,,0,,0,84.3981021622958,0,,,,0,0,39.5628112,-104.876006,
13:20:03.681,,,,,,,,,,,,,5731.87979069336,,0.262603019126094,,,,,,0,,,39.56359885,-104.87570328,
13:20:03.682,,,,,,,,,,,,,5731.87979069336,,0.262579249045339,,,,,,0,,,39.56359885,-104.87570328,
13:20:03.683,,,,,,,,,,,,,5731.87979069336,,0.262576457749414,,,,,,0,,,39.56359885,-104.87570328,
13:20:03.693,,,,,,,,,,,,,5807.0868,,0.262815639847663,,,,,,0.553811168992784,,,39.56359885,-104.87570328,
13:20:03.732,13,1,,54.98,337.7,,1.68,91,,89.8,,93,,,,,,,,,,,,39.56359885,-104.87570328,
13:20:04.043,,,27.49,,,336.8,,,91.04,,89.82,,,,,,,,,0.565824,,,,39.56359885,-104.87570328,
13:20:04.144,,,,,,,,,,,,,,0,,0,84.3981021622958,0,,,,0,0,39.56359885,-104.87570328,
13:20:04.447,13,1,,54.98,337.5,,3.48,91,,89.8,,93,,,,,,,,,,,,39.56359885,-104.87570328,
13:20:04.680,,,,,,,,,,,,,5731.18853949219,,0.269717041835407,,,,,,0.357909798728797,,,39.56360121,-104.87570198,
13:20:04.759,,,27.49,,,337.3,,,91.03,,89.81,,,,,,,,,1.173804,,,,39.56360121,-104.87570198,
13:20:04.905,,,,,,,,,,,,,,0.0505457430720852,,0.000131345563437304,84.3982335078592,0.851930986774623,0.529365209183134,,,0.00902758111188455,0.621371192237334,39.56360121,-104.87570198,
13:20:05.267,13,1,,54.98,337.3,,5.26,91,,89.8,,93,,,,,,,,,,,,39.56360121,-104.87570198,
13:20:05.549,,,27.49,,,337.5,,,91.03,,89.81,,,,,,,,,1.77525,,,,39.56360121,-104.87570198,
13:20:05.672,,,,,,,,,,,,,,0.140917123274166,,0.000396213802366402,84.3984983760981,1.12660188705816,0.700037741163216,,,0.0181495031123087,1.24274238447467,39.56360121,-104.87570198,
13:20:05.684,,,,,,,,,,,,,5731.57781884766,,0.303434974663505,,,,,,0.760558347298404,,,39.56360095,-104.87569982,
13:20:05.973,13,1,,54.98,337.3,,5.96,91,,89.8,,93,,,,,,,,,,,,39.56360095,-104.87569982,
13:20:06.279,,,27.49,,,337.5,,,91.03,,89.81,,,,,,,,,2.0115,,,,39.56360095,-104.87569982,
13:20:06.441,,,,,,,,,,,,,,0.262506996826091,,0.000794119512187713,84.398896281808,1.49142431021626,0.926727815063386,,,0.0276738925445762,1.864113576712,39.56360095,-104.87569982,
13:20:06.679,,,,,,,,,,,,,5732.14812111328,,0.368253934005057,,,,,,1.31979235364611,,,39.56359948,-104.8756957,
13:20:06.952,13,1,,54.98,337.3,,2.96,90.99,,89.79,,93,,,,,,,,,,,,39.56359948,-104.8756957,
13:20:07.353,,,27.49,,,337,,,91.03,,89.81,,,,,,,,,0.99752,,,,39.56359948,-104.8756957,
13:20:07.453,,,,,,,,,,,,,,0.345865459593748,,0.00114353520923915,84.399245697505,2.00497233138183,1.24583166252306,,,,1.24274238447467,39.56359948,-104.8756957,
13:20:07.681,,,,,,,,,,,,,5734.42452425781,,0.391928259371411,,,,,,0.760558347298404,,,39.56360006,-104.8756921,
13:20:07.773,13,1,,54.98,336.8,,3.56,90.99,,89.79,,93,,,,,,,,,,,,39.56360006,-104.8756921,
13:20:08.073,,,27.49,,,337.3,,,91.03,,89.81,,,,,,,,,1.200788,,,,39.56360006,-104.8756921,
13:20:08.097,,,,,,,,,,,,,5810.69564390137,,,,,,,,,,,39.5628112,-104.876006,
13:20:08.172,,,,,,,,,,,,,,0.396948188780199,,0.00139169436256153,84.3994938566583,1.66557294043578,1.03493872357152,,,,1.24274238447467,39.5628112,-104.876006,
13:20:08.469,13,1,,54.98,337,,5.18,90.99,,89.79,,93,,,,,,,,,,,,39.5628112,-104.876006,
13:20:08.689,,,,,,,,,,,,,5735.80622567383,,0.43226522152567,,,,,,1.09609880443974,,,39.56360052,-104.87568811,
13:20:08.691,,,,,,,,,,,,,5735.80622567383,,0.432305586657924,,,,,,1.09609880443974,,,39.56360052,-104.87568811,
13:20:08.692,,,,,,,,,,,,,5735.80622567383,,0.432349758996476,,,,,,1.09609880443974,,,39.56360052,-104.87568811,
13:20:08.845,,,27.49,,,337.5,,,91.03,,89.81,,,,,,,,,1.74825,,,,39.56360052,-104.87568811,
13:20:09.033,,,,,,,,,,,,,,0.490680722918939,,0.00183772801561105,84.3999398903114,1.71600171600172,1.0662737022737,,,,1.864113576712,39.56360052,-104.87568811,
13:20:09.340,13,1,,54.98,337.5,,6.2,90.99,,89.79,,93,,,,,,,,,,,,39.56360052,-104.87568811,
13:20:09.655,,,27.49,,,337.3,,,91.02,,89.8,,,,,,,,,2.09126,,,,39.56360052,-104.87568811,
13:20:09.694,,,,,,,,,,,,,5737.3489253418,,0.55963899871402,,,,,,2.796170365068,,,39.56359535,-104.87567757,
13:20:09.695,,,,,,,,,,,,,5737.3489253418,,0.55966542762537,,,,,,2.796170365068,,,39.56359535,-104.87567757,
13:20:09.756,,,,,,,,,,,,,,0.592129754139293,,0.00233650660697085,84.4004386689027,1.9127224735327,1.18851027610149,,,,2.48548476894934,39.56359535,-104.87567757,
13:20:10.046,13,1,,54.98,337.5,,5.44,90.99,,89.79,,93,,,,,,,,,,,,39.56359535,-104.87567757,
13:20:10.348,,,27.49,,,337,,,91.02,,89.8,,,,,,,,,1.83328,,,,39.56359535,-104.87567757,
13:20:10.448,,,,,,,,,,,,,,0.708994615093643,,0.00293399712346563,84.4010361594192,2.72735206842381,1.69469748210857,,,0.0283721632357882,3.10685596118667,39.56359535,-104.87567757,
13:20:10.674,,,,,,,,,,,,,5739.70622810547,,0.669260932399854,,,,,,2.75143168189309,,,39.56358772,-104.87566675,
13:20:10.675,,,,,,,,,,,,,5739.70622810547,,0.669277719422866,,,,,,2.75143168189309,,,39.56358772,-104.87566675,
13:20:10.681,,,,,,,,,,,,,5807.0868,,0.669899893908437,,,,,,2.69018545608138,,,39.56358772,-104.87566675,
13:20:10.816,13,1,,54.98,337,,5.1,90.98,,89.78,,93,,,,,,,,,,,,39.56358772,-104.87566675,
13:20:11.111,,,27.49,,,336.8,,,91.02,,89.8,,,,,,,,,1.71768,,,,39.56358772,-104.87566675,
13:20:11.200,,,,,,,,,,,,,,0.73465989256551,,0.00319378233891849,84.4012959446347,1.16436123142844,0.72350030273392,,,,1.24274238447467,39.56358772,-104.87566675,
13:20:11.603,13,1,,54.98,337,,1.34,90.98,,89.78,,93,,,,,,,,,,,,39.56358772,-104.87566675,
13:20:11.680,,,,,,,,,,,,,5738.85878457031,,0.722022768824611,,,,,,1.74481024380317,,,39.56358681,-104.87566252,
13:20:12.089,,,27.49,,,337.3,,,91.02,,89.8,,,,,,,,,0.451982,,,,39.56358681,-104.87566252,
13:20:12.179,,,,,,,,,,,,,,0.691419090380395,,0.00319378233891849,84.4012959446347,0,,,,,0,39.56358681,-104.87566252,
13:20:12.518,13,1,,54.98,337,,9.96,90.98,,89.78,,93,,,,,,,,,,,,39.56358681,-104.87566252,
13:20:12.688,,,,,,,,,,,,,5739.31294381836,,0.688343206824707,,,,,,0,,,39.56359554,-104.87566233,
13:20:12.916,,,27.49,,,335.6,,,91.02,,89.8,,,,,,,,,3.342576,,,,39.56359554,-104.87566233,
13:20:13.007,,,,,,,,,,,,,,0.805901666725871,,0.00390781093621583,84.402009973232,1.49585230074051,0.929479239963429,,,,3.10685596118667,39.56359554,-104.87566233,
13:20:13.113,,,,,,,,,,,,,5810.69564390137,,,,,,,,,,,39.5628112,-104.876006,
13:20:13.316,13,1,,54.98,334.9,,28.5,90.98,,89.78,,93,,,,,,,,,,,,39.5628112,-104.876006,
13:20:13.621,,,27.49,,,334.6,,,91,,89.78,,,,,,,,,9.5361,,,,39.5628112,-104.876006,
13:20:13.712,,,,,,,,,,,,,,0.991775165239541,,0.00500340578728559,84.403105568083,0.943782049265423,0.586438795734105,,,,5.59234073013601,39.5628112,-104.876006,
13:20:13.716,,,,,,,,,,,,,5743.05595292969,,0.850061382806345,,,,,,4.25017890157065,,,39.5628112,-104.876006,
13:20:13.717,,,,,,,,,,,,,5743.05595292969,,0.85028395983457,,,,,,3.61260226691034,,,39.5636153,-104.87565391,
13:20:13.718,,,,,,,,,,,,,5743.05595292969,,0.850384271681066,,,,,,4.25017890157065,,,39.5636153,-104.87565391,
13:20:14.019,13,1,,54.98,334.4,,33.04,90.97,,89.77,,93,,,,,,,,,,,,39.5636153,-104.87565391,
13:20:14.437,,,27.49,,,334.6,,,91,,89.78,,,,,,,,,11.055184,,,,39.5636153,-104.87565391,
13:20:14.626,,,,,,,,,,,,,,1.36130020056173,,0.00721347440323511,84.405315636699,1.26637421864711,0.786888214614971,,,,8.69919669132267,39.5636153,-104.87565391,
13:20:14.684,,,,,,,,,,,,,5742.21491728516,,1.05441163155728,,,,,,5.83840348759803,,,39.56364335,-104.87564094,
13:20:14.685,,,,,,,,,,,,,5742.21491728516,,1.05459583825641,,,,,,5.83840348759803,,,39.56364335,-104.87564094,
13:20:14.686,,,,,,,,,,,,,5742.21491728516,,1.05481626225527,,,,,,5.83840348759803,,,39.56364335,-104.87564094,
13:20:14.935,13,1,,54.98,334.6,,39.44,90.95,,89.75,,93,,,,,,,,,,,,39.56364335,-104.87564094,
13:20:15.232,,,27.49,,,334.9,,,90.99,,89.77,,,,,,,,,13.208456,,,,39.56364335,-104.87564094,
13:20:15.330,,,,,,,,,,,,,,1.68860838608938,,0.0092778706382504,84.407380032934,1.2870542930983,0.799738213156784,,,0.152828337310769,10.5633102680347,39.56364335,-104.87564094,
13:20:15.626,13,1,,54.98,334.4,,34.14,90.93,,89.73,,93,,,,,,,,,,,,39.56364335,-104.87564094,
13:20:15.671,,,,,,,,,,,,,5744.08281740234,,1.36921813064586,,,,,,8.90300648504269,,,39.56367811,-104.87561637,
13:20:15.672,,,,,,,,,,,,,5744.08281740234,,1.36952260523161,,,,,,8.90300648504269,,,39.56367811,-104.87561637,
13:20:15.676,,,,,,,,,,,,,5807.0868,,1.37041218597273,,,,,,7.6904695590394,,,39.56367811,-104.87561637,
13:20:15.677,,,,,,,,,,,,,5807.0868,,1.37067141584273,,,,,,7.6904695590394,,,39.56367811,-104.87561637,
13:20:15.907,,,27.49,,,335.3,,,90.97,,89.75,,,,,,,,,11.447142,,,,39.56367811,-104.87561637,
13:20:16.006,,,,,,,,,,,,,,2.0229568163353,,0.0114947725077216,84.4095969348035,1.65980294470008,1.03135341555124,,,0.13221119416332,11.8060526525093,39.56367811,-104.87561637,
13:20:16.505,13,1,,54.98,335.3,,26.46,90.93,,89.73,,93,,,,,,,,,,,,39.56367811,-104.87561637,
13:20:16.672,,,,,,,,,,,,,5743.12483775391,,1.74371119099961,,,,,,10.9609880443974,,,39.56371814,-104.8755781,
13:20:16.673,,,,,,,,,,,,,5743.12483775391,,1.74396218660956,,,,,,10.9609880443974,,,39.56371814,-104.8755781,
13:20:16.681,,,,,,,,,,,,,5807.0868,,1.74659537582424,,,,,,9.85871491128407,,,39.56371814,-104.8755781,
13:20:16.683,,,,,,,,,,,,,5807.0868,,1.74699329304861,,,,,,9.85871491128407,,,39.56371814,-104.8755781,
13:20:16.977,,,27.49,,,334.9,,,90.95,,89.73,,,,,,,,,8.861454,,,,39.56371814,-104.8755781,
13:20:17.103,,,,,,,,,,,,,,2.61589288070408,,0.0156612139963723,84.4137633762922,2.48266255176634,1.5426545124536,,,0.10858119554465,13.6701662292213,39.56371814,-104.8755781,
13:20:17.418,13,1,,54.98,334.6,,25.26,90.91,,89.71,,93,,,,,,,,,,,,39.56371814,-104.8755781,
13:20:17.679,,,,,,,,,,,,,5740.10832324219,,2.17263128590094,,,,,,13.108446970102,,,39.56371814,-104.8755781,
13:20:17.685,,,,,,,,,,,,,5740.10832324219,,2.17511658394436,,,,,,13.108446970102,,,39.56378071,-104.87551642,
13:20:17.689,,,,,,,,,,,,,5807.0868,,2.17659391720505,,,,,,12.0598841498559,,,39.56378071,-104.87551642,
13:20:17.690,,,,,,,,,,,,,5807.0868,,2.17679223283134,,,,,,12.0598841498559,,,39.56378071,-104.87551642,
13:20:17.722,,,27.49,,,334.9,,,90.94,,89.72,,,,,,,,,8.459574,,,,39.56378071,-104.87551642,
13:20:17.821,,,,,,,,,,,,,,3.01224731877365,,0.0186348036494649,84.4167369659452,2.83702228977488,1.7628433772197,,,0.0886654417011938,14.912908613696,39.56378071,-104.87551642,
13:20:18.135,,,,,,,,,,,,,5810.69564390137,,,,,,,,,,,39.5628112,-104.876006,
13:20:18.199,13,1,,54.98,335.1,,27.74,90.9,,89.7,,93,,,,,,,,,,,,39.5628112,-104.876006,
13:20:18.512,,,27.49,,,336.1,,,90.92,,89.71,,,,,,,,,9.323414,,,,39.5628112,-104.876006,
13:20:18.604,,,,,,,,,,,,,,3.41652418362199,,0.0218790344250687,84.4199811967208,2.57416435653292,1.59951108038322,,,0.0605559386644249,14.912908613696,39.5628112,-104.876006,
13:20:18.669,,,,,,,,,,,,,5742.31904550781,,2.55770806343575,,,,,,12.9071223624877,,,39.5628112,-104.876006,
13:20:18.678,,,,,,,,,,,,,5742.31904550781,,2.56103364551863,,,,,,12.9071223624877,,,39.56381875,-104.87546406,
13:20:18.679,,,,,,,,,,,,,5807.0868,,2.56143775050337,,,,,,12.5823997137115,,,39.56381875,-104.87546406,
13:20:18.892,13,1,,54.98,338.2,,-11.98,90.89,,89.69,,93,,,,,,,,,,,,39.56381875,-104.87546406,
13:20:19.204,,,27.49,,,337.3,,,90.92,,89.71,,,,,,,,,-4.040854,,,,39.56381875,-104.87546406,
13:20:19.320,,,,,,,,,,,,,,3.76267858003217,,0.0248438184198724,84.4229459807156,-5.93933856556065,-3.69053274382098,,,0.0427366545703836,14.912908613696,39.56381875,-104.87546406,
13:20:19.612,13,1,,54.98,337.3,,-7.96,90.89,,89.69,,93,,,,,,,,,,,,39.56381875,-104.87546406,
13:20:19.683,,,,,,,,,,,,,5740.0658709668,,2.9291325171283,,,,,,13.0413384120125,,,39.5638616,-104.87541461,
13:20:19.684,,,,,,,,,,,,,5740.0658709668,,2.9297291967454,,,,,,13.0413384120125,,,39.5638616,-104.87541461,
13:20:19.685,,,,,,,,,,,,,5807.0868,,2.9300009639756,,,,,,12.9101441942459,,,39.5638616,-104.87541461,
13:20:19.686,,,,,,,,,,,,,5740.0658709668,,2.93029537359156,,,,,,13.0413384120125,,,39.5638616,-104.87541461,
13:20:19.687,,,,,,,,,,,,,5807.0868,,2.93053815812776,,,,,,12.9101441942459,,,39.5638616,-104.87541461,
13:20:19.912,,,27.49,,,337.7,,,90.92,,89.71,,,,,,,,,-2.688092,,,,39.5638616,-104.87541461,
13:20:20.084,,,,,,,,,,,,,,4.11008984858799,,0.0280103972660772,84.4261125595618,-8.92826584804389,-5.54776547826488,,,0.0190029792511214,14.912908613696,39.5638616,-104.87541461,
13:20:20.413,13,1,,54.98,337,,-7.28,90.89,,89.69,,93,,,,,,,,,,,,39.5638616,-104.87541461,
13:20:20.675,,,,,,,,,,,,,5741.85126949219,,3.28465684108286,,,,,,13.5334649935909,,,39.56391275,-104.87535972,
13:20:20.676,,,,,,,,,,,,,5741.85126949219,,3.28504949071763,,,,,,13.5334649935909,,,39.56391275,-104.87535972,
13:20:20.677,,,,,,,,,,,,,5807.0868,,3.28524723101407,,,,,,13.3246492725146,,,39.56391275,-104.87535972,
13:20:20.678,,,,,,,,,,,,,5741.85126949219,,3.28545184597283,,,,,,13.5334649935909,,,39.56391275,-104.87535972,
13:20:20.737,,,27.49,,,337.5,,,90.92,,89.71,,,,,,,,,-2.457,,,,39.56391275,-104.87535972,
13:20:20.846,,,,,,,,,,,,,,4.41668772946871,,0.0310344274333724,84.4291365897292,-9.36100936100936,-5.81665974765975,,,-0.00936355432705627,14.2915374214587,39.56391275,-104.87535972,
13:20:21.159,13,1,,54.98,337.7,,-7.28,90.89,,89.69,,93,,,,,,,,,,,,39.56391275,-104.87535972,
13:20:21.491,,,27.49,,,337.7,,,90.92,,89.71,,,,,,,,,-2.458456,,,,39.56391275,-104.87535972,
13:20:21.673,,,,,,,,,,,,,5744.26544228516,,3.64200094930844,,,,,,14.2492839243895,,,39.56395719,-104.87529734,
13:20:21.674,,,,,,,,,,,,,5744.26544228516,,3.64242771297231,,,,,,14.2492839243895,,,39.56395719,-104.87529734,
13:20:21.676,,,,,,,,,,,,,,4.71048831705292,,0.0341842042299361,84.4322863665257,-8.94870601710993,-5.56046640655761,,,-0.0184450322265229,13.6701662292213,39.56395719,-104.87529734,
13:20:21.703,,,,,,,,,,,,,5807.0868,,3.65223122489054,,,,,,13.8795388623827,,,39.56395719,-104.87529734,
13:20:22.194,13,1,,54.98,337,,2.96,90.89,,89.69,,93,,,,,,,,,,,,39.56395719,-104.87529734,
13:20:22.497,,,27.49,,,336.1,,,90.92,,89.71,,,,,,,,,0.994856,,,,39.56395719,-104.87529734,
13:20:22.614,,,,,,,,,,,,,,4.99954506794575,,0.0375848351184637,84.4356869974142,21.1085825486302,13.1162610468249,,,-0.025798655249283,13.048795036984,39.56395719,-104.87529734,
13:20:22.674,,,,,,,,,,,,,5747.39249291016,,3.94267398371095,,,,,,13.108446970102,,,39.56395719,-104.87529734,
13:20:22.696,,,,,,,,,,,,,5807.0868,,3.94954271644846,,,,,,13.4825823813912,,,39.56399734,-104.87524254,
13:20:22.697,,,,,,,,,,,,,5807.0868,,3.94977395709989,,,,,,13.4825823813912,,,39.56399734,-104.87524254,
13:20:22.941,13,1,,54.98,337.7,,-10.36,90.89,,89.69,,93,,,,,,,,,,,,39.56399734,-104.87524254,
13:20:23.101,,,,,,,,,,,,,5810.69564390137,,,,,,,,,,,39.5628112,-104.876006,
13:20:23.266,,,27.49,,,337.5,,,90.92,,89.71,,,,,,,,,-3.4965,,,,39.5628112,-104.876006,
13:20:23.362,,,,,,,,,,,,,,5.2161712026887,,0.040297859390051,84.4384000216858,-6.00600600600601,-3.73195795795796,,,-0.0259236991349856,13.048795036984,39.5628112,-104.876006,
13:20:23.682,,,,,,,,,,,,,5746.63235688477,,4.21296867744875,,,,,,12.6610590716985,,,39.56404467,-104.87520345,
13:20:23.683,,,,,,,,,,,,,5746.63235688477,,4.21315911379722,,,,,,12.6610590716985,,,39.56404467,-104.87520345,
13:20:23.684,,,,,,,,,,,,,5807.0868,,4.21340368427144,,,,,,13.0169002943237,,,39.56404467,-104.87520345,
13:20:23.693,13,1,,54.98,337.3,,-6.76,90.89,,89.69,,93,,,,,,,,,,,,39.56404467,-104.87520345,
13:20:24.050,,,27.49,,,338.5,,,90.93,,89.71,,,,,,,,,-2.28826,,,,39.56404467,-104.87520345,
13:20:24.138,,,,,,,,,,,,,,5.41195445312476,,0.0429772623710862,84.4410794246669,-8.74026552926678,-5.43094753218603,,,-0.025810196000224,12.4274238447467,39.56404467,-104.87520345,
13:20:24.442,13,1,,54.98,339.4,,-28.04,90.89,,89.69,,93,,,,,,,,,,,,39.56404467,-104.87520345,
13:20:24.685,,,,,,,,,,,,,5747.15379898437,,4.3623666925281,,,,,,9.21617726726709,,,39.56406819,-104.87516101,
13:20:24.686,,,,,,,,,,,,,5807.0868,,4.36264051693364,,,,,,10.384670435401,,,39.56406819,-104.87516101,
13:20:24.687,,,,,,,,,,,,,5747.15379898437,,4.36275301081686,,,,,,9.21617726726709,,,39.56406819,-104.87516101,
13:20:24.762,,,27.49,,,339.2,,,90.93,,89.72,,,,,,,,,-9.511168,,,,39.56406819,-104.87516101,
13:20:24.874,,,,,,,,,,,,,,5.54116678352191,,0.0451354775265229,84.4432376398223,-1.787372486744,-1.11062142946061,,,-0.044281675504567,10.5633102680347,39.56406819,-104.87516101,
13:20:25.266,13,1,,54.98,338.7,,-23.68,90.9,,89.7,,93,,,,,,,,,,,,39.56406819,-104.87516101,
13:20:25.592,,,27.49,,,338.7,,,90.95,,89.73,,,,,,,,,-8.020416,,,,39.56406819,-104.87516101,
13:20:25.676,,,,,,,,,,,,,5752.95934789063,,4.46823776789001,,,,,,8.05297043806498,,,39.56410177,-104.87513624,
