time,"[Clarity]Air Temp. in Vehicle (℃)","[Clarity]Air Temp. Outside Vehicle (℃)","[Clarity]Battery Capacity (LineB) (Ah)","[Clarity]Battery Capacity (total) (Ah)","[Clarity]HV Battery Voltage (LineA) (V)","[Clarity]HV Battery Voltage (LineB) (V)","[Clarity]HV Total Battery Current (A)","[Clarity]Individual Cell Max SOC (Line A) (%)","[Clarity]Individual Cell Max SOC (Line B) (%)","[Clarity]Individual Cell Min SOC (Line A) (%)","[Clarity]Individual Cell Min SOC (Line B) (%)","[Clarity]Odometer (miles)","[Clarity]SOC (%)","Altitude (GPS) (feet)","Average fuel consumption (MPG)","Average fuel consumption (total) (MPG)","Average fuel consumption 10 sec (MPG)","Average speed (mph)","Average speed (GPS) (mph)","Calculated instant fuel consumption (MPG)","Calculated instant fuel rate (gal./h)","Distance travelled (miles)","Distance travelled (total) (miles)","Engine Fuel Rate (g/sec)","EV Instant Energy Consumption (km/kWh)","EV Instant Energy Consumption [kWh/100km] (mi/kWh)","Fuel used (gallon)","Fuel used (total) (gallon)","Fuel used price ($)","Fuel used price (total) ($)","HV EV Battery Power (kW)","Hybrid/EV battery pack remaining charge (%)","Hybrid/EV Battery System Current (A)","Hybrid/EV Battery System Voltage (V)","Instant engine power (based on fuel consumption) (kW)","Speed (GPS) (mph)","Vehicle acceleration (g)","Vehicle Fuel Rate (g/sec)","Vehicle speed (mph)",Latitude,Longtitude,
14:07:16.837,,,,,,,,,,,,,,5828.08545757812,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407549,-104.87571753,
14:07:17.841,,,,,,,,,,,,,,5827.77948080078,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407536,-104.87571756,
14:07:18.843,,,,,,,,,,,,,,5827.2131834668,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407435,-104.87571767,
14:07:19.835,,,,,,,,,,,,,,5827.130681875,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407426,-104.87571764,
14:07:20.829,,,,,,,,,,,,,,5827.01533984375,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407427,-104.8757175,
14:07:21.836,,,,,,,,,,,,,,5827.07140888672,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407446,-104.87571745,
14:07:21.862,,,,,,,,,,,,,,5806.75879609863,,,,,0.00478591872903851,,,,,,,,,,,,,,,,,0,,,,39.56407446,-104.87571745,
14:07:22.833,,,,,,,,,,,,,,5826.91521655273,,,,,,,,,,,,,,,,,,,,,,,,,,39.5640724,-104.87571825,
14:07:22.836,,,,,,,,,,,,,,5826.91521655273,,,,,0.00442634448416177,,,,,,,,,,,,,,,,,0,,,,39.5640724,-104.87571825,
14:07:23.848,,,,,,,,,,,,,,5826.99932011719,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407263,-104.87571814,
14:07:24.833,,,,,,,,,,,,,,5826.93844515625,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407271,-104.87571807,
14:07:25.829,,,,,,,,,,,,,,5826.89519189453,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407285,-104.87571804,
14:07:26.830,,,,,,,,,,,,,,5826.5467628418,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407283,-104.8757176,
14:07:26.869,,,,,,,,,,,,,,5806.75879609863,,,,,0.00337682678862921,,,,,,,,,,,,,,,,,0,,,,39.56407283,-104.8757176,
14:07:27.835,,,,,,,,,,,,,,5826.58601117187,,,,,,,,,,,,,,,,,,,,,,,,,,39.5640726,-104.87571776,
14:07:27.836,,,,,,,,,,,,,,5826.58601117187,,,,,0.00319521326743625,,,,,,,,,,,,,,,,,0,,,,39.5640726,-104.87571776,
14:07:28.833,,,,,,,,,,,,,,5826.5924190625,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407278,-104.87571772,
14:07:29.841,,,,,,,,,,,,,,5826.62686147461,,,,,,,,,,,,,,,,,,,,,,,,,,39.5640729,-104.87571778,
14:07:30.833,,,,,,,,,,,,,,5826.61004076172,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407295,-104.87571776,
14:07:31.841,,,,,,,,,,,,,,5826.60203089844,,,,,,,,,,,,,,,,,,,,,,,,,,39.564073,-104.87571777,
14:07:31.871,,,,,,,,,,,,,,5806.75879609863,,,,,0.00260941208504855,,,,,,,,,,,,,,,,,0,,,,39.564073,-104.87571777,
14:07:32.825,,,,,,,,,,,,,,5826.62285654297,,,,,0.00250095384594699,,,,,,,,,,,,,,,,,0,,,,39.56407276,-104.87571797,
14:07:33.835,,,,,,,,,,,,,,5826.6436821875,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407284,-104.87571793,
14:07:35.831,,,,,,,,,,,,,,5826.59482202148,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407289,-104.87571793,
14:07:36.830,,,,,,,,,,,,,,5826.57960328125,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407297,-104.87571789,
14:07:36.864,,,,,,,,,,,,,,5806.75879609863,,,,,0.00212692490656021,,,,,,,,,,,,,,,,,0,,,,39.56407297,-104.87571789,
14:07:37.833,,,,,,,,,,,,,,5826.75021336914,,,,,0.00205318682709936,,,,,,,,,,,,,,,,,0,,,,39.56407141,-104.87571898,
14:07:38.837,,,,,,,,,,,,,,5826.91761951172,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407189,-104.8757188,
14:07:39.841,,,,,,,,,,,,,,5826.91121162109,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407191,-104.8757188,
14:07:40.832,,,,,,,,,,,,,,5826.88157512695,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407192,-104.8757188,
14:07:41.829,,,,,,,,,,,,,,5826.81188931641,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407198,-104.87571871,
14:07:41.875,,,,,,,,,,,,,,5806.75879609863,,,,,0.00179398738043402,,,,,,,,,,,,,,,,,0,,,,39.56407198,-104.87571871,
14:07:42.832,,,,,,,,,,,,,,5826.96728066406,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407052,-104.87571971,
14:07:42.833,,,,,,,,,,,,,,5826.96728066406,,,,,0.00174188208181551,,,,,,,,,,,,,,,,,0,,,,39.56407052,-104.87571971,
14:07:43.833,,,,,,,,,,,,,,5826.95045995117,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407053,-104.87571972,
14:07:44.843,,,,,,,,,,,,,,5826.98570334961,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407067,-104.87571965,
14:07:45.833,,,,,,,,,,,,,,5826.93844515625,,,,,,,,,,,,,,,,,,,,,,,,,,39.5640707,-104.87571964,
14:07:46.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39.5640707,-104.87571964,
14:07:46.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,39.5640707,-104.87571964,
14:07:46.701,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,0,,,0,,39.5640707,-104.87571964,
14:07:46.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,337.375,,,,,,39.5640707,-104.87571964,
14:07:46.837,,,,,,,,,,,,,,5826.94325107422,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407072,-104.87571964,
14:07:46.886,,,,,,,,,,,,,,5806.75879609863,,,,,0.00155116685228595,,,,,,,,,,,,,,,,,0,,,,39.56407072,-104.87571964,
14:07:47.128,19,11,,54.98,337.5,,0.96,89.23,,88.24,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407072,-104.87571964,
14:07:47.436,,,27.49,,,337.3,,,89.3,,88.18,,,,,,,,,,,,,,,,,,,,0.323808,,,,,,,,,39.56407072,-104.87571964,
14:07:47.647,,,,,,,,,,,,69451,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56407072,-104.87571964,
14:07:47.733,,,,,,,,,,,,,,,,,,,,,,0,357.410432510959,,0,,,,,,,,,,,,,,0,39.56407072,-104.87571964,
14:07:47.826,,,,,,,,,,,,,,5827.07781677734,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406938,-104.87572067,
14:07:47.827,,,,,,,,,,,,,,5827.07781677734,,,,,0.00151274161974336,,,,,,,,,,,,,,,,,0,,,,39.56406938,-104.87572067,
14:07:47.870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,39.56406938,-104.87572067,
14:07:47.984,,,,,,,,,,,,,,,,11747.7896498285,,,,,0,,,0,,,0,0.0304236801521756,0,0.08,,,,,0,,,0,,39.56406938,-104.87572067,
14:07:48.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,337.375,,,,,,39.56406938,-104.87572067,
14:07:48.367,19,11,,54.98,337,,0.8,89.23,,88.24,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406938,-104.87572067,
14:07:48.717,,,27.49,,,337.3,,,89.3,,88.18,,,,,,,,,,,,,,,,,,,,0.26984,,,,,,,,,39.56406938,-104.87572067,
14:07:48.835,,,,,,,,,,,,,,5827.09383650391,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406941,-104.87572069,
14:07:48.990,,,,,,,,,,,,69451,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406941,-104.87572069,
14:07:49.100,,,,,,,,,,,,,,,,,,0,,,,0,357.410432510959,,0,,,,,,,,,,,,0,,0,39.56406941,-104.87572069,
14:07:49.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,39.56406941,-104.87572069,
14:07:49.198,,,,,,,,,,,,,,,,11747.7896498285,,,,,0,,,0,,,0,0.0304236801521756,0,0.08,,,,,0,,,0,,39.56406941,-104.87572069,
14:07:49.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.375,,,,,,39.56406941,-104.87572069,
14:07:49.613,19,11,,54.98,337.3,,0.96,89.23,,88.24,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406941,-104.87572069,
14:07:49.837,,,,,,,,,,,,,,5827.06820494141,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406941,-104.87572067,
14:07:50.028,,,27.49,,,337.5,,,89.3,,88.18,,,,,,,,,,,,,,,,,,,,0.324,,,,,,,,,39.56406941,-104.87572067,
14:07:50.230,,,,,,,,,,,,69451,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406941,-104.87572067,
14:07:50.360,,,,,,,,,,,,,,,,,,0,,,,0,357.410432510959,,0,,,,,,,,,,,,0,,0,39.56406941,-104.87572067,
14:07:50.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,39.56406941,-104.87572067,
14:07:50.596,,,,,,,,,,,,,,,,11747.7896498285,,,,,0,,,0,,,0,0.0304236801521756,0,0.08,,,,,0,,,0,,39.56406941,-104.87572067,
14:07:50.843,,,,,,,,,,,,,,5827.0537871875,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406947,-104.87572066,
14:07:50.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,337.359375,,,,,,39.56406947,-104.87572066,
14:07:51.220,19,11,,54.98,337.3,,0.88,89.23,,88.24,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406947,-104.87572066,
14:07:51.527,,,27.49,,,337.5,,,89.3,,88.17,,,,,,,,,,,,,,,,,,,,0.297,,,,,,,,,39.56406947,-104.87572066,
14:07:51.706,,,,,,,,,,,,69451,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406947,-104.87572066,
14:07:51.828,,,,,,,,,,,,,,5826.93203726562,,,,,,,,,,,,,,,,,,,,,,,,,,39.5640695,-104.8757206,
14:07:51.895,,,,,,,,,,,,,,,,,,0,,,,0,357.410432510959,,0,,,,,,,,,,,,0,,0,39.5640695,-104.8757206,
14:07:51.908,,,,,,,,,,,,,,5806.75879609863,,,,,0.00136589633163031,,,,,,,,,,,,,,,,,0,,,,39.5640695,-104.8757206,
14:07:51.909,,,,,,,,,,,,,,5806.75879609863,,,,,0.00136589113404493,,,,,,,,,,,,,,,,,0,,,,39.5640695,-104.8757206,
14:07:51.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,39.5640695,-104.8757206,
14:07:51.992,,,,,,,,,,,,,,,,11747.7896498285,,,,,0,,,0,,,0,0.0304236801521756,0,0.08,,,,,0,,,0,,39.5640695,-104.8757206,
14:07:52.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.359375,,,,,,39.5640695,-104.8757206,
14:07:52.390,19,11,,54.98,337.3,,0.96,89.23,,88.24,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5640695,-104.8757206,
14:07:52.757,,,27.49,,,337.3,,,89.3,,88.17,,,,,,,,,,,,,,,,,,,,0.323808,,,,,,,,,39.5640695,-104.8757206,
14:07:52.835,,,,,,,,,,,,,,5827.04497633789,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406807,-104.87572153,
14:07:52.836,,,,,,,,,,,,,,5827.04497633789,,,,,0.00133640582964654,,,,,,,,,,,,,,,,,0,,,,39.56406807,-104.87572153,
14:07:52.908,,,,,,,,,,,,69451,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406807,-104.87572153,
14:07:53.007,,,,,,,,,,,,,,,,,,0,,,,0,357.410432510959,,0,,,,,,,,,,,,0,,0,39.56406807,-104.87572153,
14:07:53.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,39.56406807,-104.87572153,
14:07:53.117,,,,,,,,,,,,,,,,11747.7896498285,,,,,0,,,0,,,0,0.0304236801521756,0,0.08,,,,,0,,,0,,39.56406807,-104.87572153,
14:07:53.180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,337.359375,,,,,,39.56406807,-104.87572153,
14:07:53.538,19,11,,54.98,337.3,,0.96,89.23,,88.24,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406807,-104.87572153,
14:07:53.836,,,,,,,,,,,,,,5827.29568505859,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406803,-104.87572175,
14:07:53.918,,,27.49,,,337.3,,,89.3,,88.17,,,,,,,,,,,,,,,,,,,,0.323808,,,,,,,,,39.56406803,-104.87572175,
14:07:54.080,,,,,,,,,,,,69451,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406803,-104.87572175,
14:07:54.179,,,,,,,,,,,,,,,,,,0,,,,0,357.410432510959,,0,,,,,,,,,,,,0,,0,39.56406803,-104.87572175,
14:07:54.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,39.56406803,-104.87572175,
14:07:54.258,,,,,,,,,,,,,,,,11747.7896498285,,,,,0,,,0,,,0,0.0304236801521756,0,0.08,,,,,0,,,0,,39.56406803,-104.87572175,
14:07:54.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,337.359375,,,,,,39.56406803,-104.87572175,
14:07:54.737,19,11,,54.98,337.5,,0.88,89.23,,88.24,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406803,-104.87572175,
14:07:54.837,,,,,,,,,,,,,,5827.27646138672,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406803,-104.87572171,
14:07:55.030,,,27.49,,,337,,,89.29,,88.17,,,,,,,,,,,,,,,,,,,,0.29656,,,,,,,,,39.56406803,-104.87572171,
14:07:55.200,,,,,,,,,,,,69451,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406803,-104.87572171,
14:07:55.298,,,,,,,,,,,,,,,,,,0,,,,0,357.410432510959,,0,,,,,,,,,,,,0,,0,39.56406803,-104.87572171,
14:07:55.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,39.56406803,-104.87572171,
14:07:55.469,,,,,,,,,,,,,,,,11747.7896498285,,,,,0,,,0,,,0,0.0304236801521756,0,0.08,,,,,0,,,0,,39.56406803,-104.87572171,
14:07:55.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,337.34375,,,,,,39.56406803,-104.87572171,
14:07:55.840,,,,,,,,,,,,,,5827.25723771484,,,,,,,,,,,,,,,,,,,,,,,,,,39.5640681,-104.87572167,
14:07:56.072,19,11,,54.98,337.3,,0.96,89.23,,88.24,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5640681,-104.87572167,
14:07:56.486,,,27.49,,,337,,,89.29,,88.17,,,,,,,,,,,,,,,,,,,,0.32352,,,,,,,,,39.5640681,-104.87572167,
14:07:56.699,,,,,,,,,,,,69451,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5640681,-104.87572167,
14:07:56.816,,,,,,,,,,,,,,,,,,0,,,,0,357.410432510959,,0,,,,,,,,,,,,0,,0,39.5640681,-104.87572167,
14:07:56.835,,,,,,,,,,,,,,5827.22279530273,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406804,-104.87572161,
14:07:56.870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,39.56406804,-104.87572161,
14:07:56.923,,,,,,,,,,,,,,,,11747.7896498285,,,,,0,,,0,,,0,0.0304236801521756,0,0.08,,,,,0,,,0,,39.56406804,-104.87572161,
14:07:56.932,,,,,,,,,,,,,,5807.0868,,,,,0.0012201137686754,,,,,,,,,,,,,,,,,0,,,,39.56406804,-104.87572161,
14:07:56.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,337.34375,,,,,,39.56406804,-104.87572161,
14:07:57.289,19,11,,54.98,337.3,,1.04,89.22,,88.24,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406804,-104.87572161,
14:07:57.645,,,27.49,,,337.3,,,89.29,,88.17,,,,,,,,,,,,,,,,,,,,0.350792,,,,,,,,,39.56406804,-104.87572161,
14:07:57.825,,,,,,,,,,,,,,5827.26204363281,,,,,0.00119740446569685,,,,,,,,,,,,,,,,,0,,,,39.56406804,-104.87572161,
14:07:57.827,,,,,,,,,,,,69451,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406804,-104.87572161,
14:07:57.829,,,,,,,,,,,,,,5827.26204363281,,,,,0.00119729625270027,,,,,,,,,,,,,,,,,0,,,,39.56406713,-104.87572181,
14:07:57.933,,,,,,,,,,,,,,,,,,0,,,,0,357.410432510959,,0,,,,,,,,,,,,0,,0,39.56406713,-104.87572181,
14:07:57.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,39.56406713,-104.87572181,
14:07:58.037,,,,,,,,,,,,,,,,11747.7896498285,,,,,0,,,0,,,0,0.0304236801521756,0,0.08,,,,,0,,,0,,39.56406713,-104.87572181,
14:07:58.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,337.34375,,,,,,39.56406713,-104.87572181,
14:07:58.472,19,11,,54.98,337.3,,0.88,89.22,,88.23,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406713,-104.87572181,
14:07:58.814,,,27.49,,,337.3,,,89.29,,88.17,,,,,,,,,,,,,,,,,,,,0.296824,,,,,,,,,39.56406713,-104.87572181,
14:07:58.836,,,,,,,,,,,,,,5827.25563574219,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406711,-104.87572181,
14:07:59.004,,,,,,,,,,,,69451,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406711,-104.87572181,
14:07:59.089,,,,,,,,,,,,,,,,,,0,,,,0,357.410432510959,,0,,,,,,,,,,,,0,,0,39.56406711,-104.87572181,
14:07:59.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,39.56406711,-104.87572181,
14:07:59.195,,,,,,,,,,,,,,,,11747.7896498285,,,,,0,,,0,,,0,0.0304236801521756,0,0.08,,,,,0,,,0,,39.56406711,-104.87572181,
14:07:59.260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,337.328125,,,,,,39.56406711,-104.87572181,
14:07:59.620,19,11,,54.98,337.3,,0.96,89.22,,88.23,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406711,-104.87572181,
14:07:59.832,,,,,,,,,,,,,,5827.23160615234,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406709,-104.87572181,
14:07:59.913,,,27.49,,,337.5,,,89.29,,88.17,,,,,,,,,,,,,,,,,,,,0.324,,,,,,,,,39.56406709,-104.87572181,
14:08:00.097,,,,,,,,,,,,69451,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406709,-104.87572181,
14:08:00.465,,,,,,,,,,,,,,,,,,0,,,,0,357.410432510959,,0,,,,,,,,,,,,0,,0,39.56406709,-104.87572181,
14:08:00.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,39.56406709,-104.87572181,
14:08:00.567,,,,,,,,,,,,,,,,11747.7896498285,,,,,0,,,0,,,0,0.0304236801521756,0,0.08,,,,,0,,,0,,39.56406709,-104.87572181,
14:08:00.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,337.328125,,,,,,39.56406709,-104.87572181,
14:08:00.835,,,,,,,,,,,,,,5827.20597458984,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406707,-104.8757218,
14:08:00.929,19,11,,54.98,337.3,,0.88,89.22,,88.23,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406707,-104.8757218,
14:08:01.242,,,27.49,,,337.3,,,89.29,,88.17,,,,,,,,,,,,,,,,,,,,0.296824,,,,,,,,,39.56406707,-104.8757218,
14:08:01.506,,,,,,,,,,,,69451,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406707,-104.8757218,
14:08:01.604,,,,,,,,,,,,,,,,,,0,,,,0,357.410432510959,,0,,,,,,,,,,,,0,,0,39.56406707,-104.8757218,
14:08:01.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,39.56406707,-104.8757218,
14:08:01.690,,,,,,,,,,,,,,,,11747.7896498285,,,,,0,,,0,,,0,0.0304236801521756,0,0.08,,,,,0,,,0,,39.56406707,-104.8757218,
14:08:01.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,337.3125,,,,,,39.56406707,-104.8757218,
14:08:01.830,,,,,,,,,,,,,,5827.19796472656,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406704,-104.87572182,
14:08:01.886,,,,,,,,,,,,,,5807.0868,,,,,0.00110393293595274,,,,,,,,,,,,,,,,,0,,,,39.56406704,-104.87572182,
14:08:01.887,,,,,,,,,,,,,,5807.0868,,,,,0.00110392071371065,,,,,,,,,,,,,,,,,0,,,,39.56406704,-104.87572182,
14:08:02.052,19,11,,54.98,337.3,,0.8,89.22,,88.23,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406704,-104.87572182,
14:08:02.428,,,27.49,,,337,,,89.29,,88.17,,,,,,,,,,,,,,,,,,,,0.2696,,,,,,,,,39.56406704,-104.87572182,
14:08:02.597,,,,,,,,,,,,69451,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56406704,-104.87572182,
14:08:02.693,,,,,,,,,,,,,,,,,,0,,,,0,357.410432510959,,0,,,,,,,,,,,,0,,0,39.56406704,-104.87572182,
14:08:02.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,39.56406704,-104.87572182,
